_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,category,category:confidence,category_gold,id,screenname,text
662824944,false,finalized,3,2/18/2015 12:42:23,Information,0.6662,,81044820092657664,pfizer_news,"John Clark, VP, Global Security, discusses counterfeit medicines on CNBC http://t.co/QmVLGv5"
662824945,false,finalized,3,2/18/2015 12:23:34,Action,1.0,,73055949505576960,pfizer_news,What's going on in the #hemophilia community this month? Find your local hemophilia organization
662824946,false,finalized,3,2/18/2015 13:49:02,Information,1.0,,71596959818973184,pfizer_news,ELIQUIS® approved in Europe for Preventing Venous Thromboembolism after elective hip or knee replacement http://on.pfizer.com/kEMIiX
662824947,false,finalized,3,2/18/2015 11:20:36,Action,0.6663,,70173575277064192,pfizer_news,"#Hemophilia Health Tip: Keep an infusion log (calendar) that shows the date, time, reason for infusion, product name lot number and dosage"
662824948,false,finalized,3,2/18/2015 11:13:05,Action,1.0,,69025587611701248,pfizer_news,Pfizer with @FMaware and @AmericanPain launch educational initiative—view our survey results www.FibroCenter.com/survey
662824949,false,finalized,3,2/18/2015 08:52:36,Information,1.0,,68392195861921792,pfizer_news,"Pat Ford, Sr. Director, Global Security, speaks with CBS about counterfeit medicines http://www.cbsnews.com/video/watch/?id=7365715n"
662824950,false,finalized,3,2/18/2015 12:44:29,Information,1.0,,68296141636239360,pfizer_news,PAH & American Humane Association Partner to conduct research on the power of the human-animal bond...http://on.pfizer.com/iZkqDH
662824951,false,finalized,3,2/18/2015 09:18:14,Dialogue,1.0,,68131703180365824,pfizer_news,Congratulations to Pfizer Corporate Comms team for winning the 2011 #Sabre Gold Award tonight in NYC for outstanding digital media campaign
662824952,false,finalized,3,2/18/2015 05:05:14,Information,1.0,,67982322019999744,pfizer_news,Our  Sharing a Brighter Tomorrow  Hemophilia Scholarship Program is available to students with #hemophilia
662824953,false,finalized,3,2/18/2015 12:21:38,Action,0.6663,,65055364655222784,pfizer_news,Pfizer invites public to view & listen to Webcast of Pfizer presentation at healthcare conference http://on.pfizer.com/jWOsV3
662824954,false,finalized,3,2/18/2015 13:17:39,Information,1.0,,63633663270715392,pfizer_news,Preventive therapy means that an infusion of #clottingfactor is given before an activity that may cause bleeding
662824955,false,finalized,3,2/18/2015 13:22:02,Information,1.0,,61175640140955648,pfizer_news,Think Science Now Member Brian Nunnally discusses Max Planck’s work with the energy of light and its frequency: http://on.pfizer.com/fRibxj
662824956,false,finalized,3,2/18/2015 09:03:02,Information,1.0,,61097705325342720,pfizer_news,"Pat Ford, senior director of global security for Pfizer, discussing counterfeit medicines on Hartford Courant live health chat"
662824957,false,finalized,3,2/18/2015 04:20:29,Information,1.0,,60762074434912256,pfizer_news,"Pat Ford, senior director of global security for Pfizer, discusses counterfeit medicines April 21 http://lat.ms/gdNH3F"
662824958,false,finalized,3,2/18/2015 08:59:02,Information,1.0,,60037289228775424,pfizer_news,"Pat Ford, Pfizer senior director of global security, discusses counterfeit drugs Apr 21 http://on.pfizer.com/eZU14o"
662824959,false,finalized,3,2/18/2015 12:21:08,Action,0.6662,,58878544536801280,pfizer_news,"Smoke when you’re stressed? In honor of Stress Awareness Month, learn healthier ways to manage the pressure at http://on.pfizer.com/dI4nWJ"
662824960,false,finalized,3,2/18/2015 09:01:13,Information,1.0,,53503398993068032,pfizer_news,Pfizer posts details of interactions with U.S. Health Care Professionals and Researchers in 2010 http://on.pfizer.com/h49AJW
662824961,false,finalized,3,2/18/2015 08:56:23,Information,1.0,,52796080508764160,pfizer_news,"Cavan Redmond, #Pfizer Group President, Animal Health, #NJBIZ Power 50: Health Care http://on.pfizer.com/dGzyps"
662824962,false,finalized,3,2/18/2015 12:58:46,Information,1.0,,51324030040543232,pfizer_news,Pfizer Animal Health continues to invest in the future of Veterinarians http://on.pfizer.com/eas8cM
662824963,false,finalized,3,2/18/2015 08:42:42,Information,1.0,,49877462204690432,pfizer_news,Pfizer Global Health Fellow Randy Kaja's work with IAVI coaching IAVI-partner scientists: http://on.pfizer.com/e9DGnS
662824964,false,finalized,3,2/18/2015 13:16:47,Information,1.0,,49791244821467136,pfizer_news,"Pfizer's Pat Ford, Sr Dir, Global Security, on email spammers in cyberspace: http://on.pfizer.com/hLiGu8"
662824965,false,finalized,3,2/18/2015 13:41:27,Action,0.6671,,47322727899611136,pfizer_news,Think Science Now Member Adam Gilbert mixes science education with reality TV. Check his blog out: http://on.pfizer.com/eQU5XS
662824966,false,finalized,3,2/18/2015 03:55:08,Information,1.0,,47257830457229312,pfizer_news,"Pfizer's John Clark, VP, Global Security, speaks w/CBS 60 Minutes about counterfeit medicines http://on.pfizer.com/dZpYGu"
662824967,false,finalized,3,2/18/2015 13:31:32,Action,1.0,,46309524553998336,pfizer_news,Think Science Now Member Tamara Evans asks how can we all work together to avert drug shortages? Read the post: http://on.pfizer.com/iiQzdK
662824968,false,finalized,3,2/18/2015 03:54:07,Information,1.0,,45534154649112576,pfizer_news,Pfizer runs 2 day conference to grow collaboration to minimize pharma counterfeiting and protect public health. Dakar Senegal Mar 8-9
662824969,false,finalized,3,2/18/2015 14:00:46,Information,1.0,,45184130819964928,pfizer_news,"Pfizer leads collaboration on counterfeit medicines with conference for Govts and Law Enforcers from West Africa  Dakar, Senegal Mar 8-9"
662824970,false,finalized,3,2/18/2015 06:53:07,Dialogue,0.6639,,43002771414323200,pfizer_news,@pharmaguy Here is the link http://www.oncoursewithphil.com/
662824971,false,finalized,3,2/18/2015 11:20:07,Action,1.0,,42611641711468544,pfizer_news,Pfizer provides an update to its development pipeline. The new interactive pipeline can be found at www.pfizer.com/pipeline
662824972,false,finalized,3,2/18/2015 12:34:00,Information,1.0,,42344852893077504,pfizer_news,"Pfizer announces updated, interactive development pipeline http://on.pfizer.com/ewB11j"
662824973,false,finalized,3,2/18/2015 13:16:11,Information,1.0,,40934833261772800,pfizer_news,@NextBillion featuring #Pfizer #BoP #healthcare efforts in Africa: http://on.pfizer.com/gHWokd #malaria #mhealth #socentchat #BoPbiz
662824974,false,finalized,3,2/18/2015 13:16:01,Information,1.0,,27731386450313216,pfizer_news,Pfizer colleague Kate Bird presenting at #BDI conference on Mobile Healthcare Communications http://bit.ly/hUQ2t2
662824975,false,finalized,3,2/18/2015 08:39:16,Action,0.6775,,22407876622422016,pfizer_news,Pfizer invites public to view and listen to Webcast of Pfizer presentation at healthcare conference http://bit.ly/6nh8BF
662824976,false,finalized,3,2/18/2015 07:04:44,Information,1.0,,20164784628441088,pfizer_news,"Pfizer Animal Health to acquire Synbiotics Corporation, entering Diagnostics Sector http://bit.ly/h6inx0"
662824977,false,finalized,3,2/18/2015 08:40:24,Information,1.0,,13983365489238016,pfizer_news,Young children in Developing World receive accelerated access to Pfizer’s Prevenar 13 vaccine  http://bit.ly/glAVtQ
662824978,false,finalized,3,2/18/2015 13:34:01,Information,1.0,,13217936676233216,pfizer_news,Pfizer stops clinical trials of Thelin® and initiates voluntary product withdrawal in the interest of patient safety http://bit.ly/eDcfeT
662824979,false,finalized,3,2/18/2015 13:46:43,Information,0.6626,,10438376712830976,pfizer_news,Science policy leader Joe Hammang discusses the importance of scientific collaboration at http://bit.ly/gzcRsv.  Join the conversation.
662824980,false,finalized,3,2/18/2015 06:43:22,Action,1.0,,6714523213893632,pfizer_news,Symptoms of overactive bladder can be treated. Ask your doc for help during Bladder Health Month. Visit overactivebladder.com for more info
662824981,false,finalized,3,2/18/2015 12:42:58,Action,1.0,,5228707333541888,pfizer_news,"Do you skip long car rides because bathrooms aren’t available? See overactivebladder.com & talk to a doc during Nov., Bladder Health Month"
662824982,false,finalized,3,2/18/2015 12:19:49,Action,1.0,,4955894500564992,pfizer_news,Discuss patient safety and health information technology with TSN Member Vera Rulon at http://bit.ly/aCL7QB
662824983,false,finalized,3,2/18/2015 13:05:31,Information,1.0,,4520906982428672,pfizer_news,"Pfe launches Global Centers For Therapeutic Innovation, a Network Of Research Partnerships, w/University Of California http://bit.ly/cEFOnv"
662824984,false,finalized,3,2/18/2015 12:27:39,Action,1.0,,4209722433478657,pfizer_news,Do you avoid places without a bathroom? Ask your doctor during Bladder Health Month and visit overactivebladder.com for more info
662824985,false,finalized,3,2/18/2015 05:25:14,Action,1.0,,3267012298018816,pfizer_news,Check out  Our Hemophilia Community  Facebook page for information on #hemophilia and status updates throughout #NHF Conference
662824986,false,finalized,3,2/18/2015 04:44:24,Action,1.0,,2796425297530881,pfizer_news,Nov. is Bladder Health Month. Don’t miss special moments in life because of overactive bladder. See overactivebladder.com for more info
662824987,false,finalized,3,2/18/2015 12:22:49,Action,1.0,,2753326198292480,pfizer_news,Pfizer #Hemophilia will be tweeting all weekend from Booth 21 at the #NationalHemophiliaFoundation Conference. Check back for updates
662824988,false,finalized,3,2/18/2015 11:21:21,Action,1.0,,2493275495735296,pfizer_news,Pfizer #Hemophilia will be tweeting all weekend from Booth 21 at the #NationalHemophiliaFoundation Conference. Check back for updates
662824989,false,finalized,3,2/18/2015 13:42:39,Action,0.6503,,2076032815333376,pfizer_news,Check out  Our Hemophilia Community  Facebook page for information on #hemophilia and status updates throughout #NHF Conference
662824990,false,finalized,3,2/18/2015 08:53:57,Action,1.0,,2045732928356352,pfizer_news,It's Bladder Health Month. Overactive bladder affects 33 million Americans. See a doctor & visit overactivebladder.com for more information
662824991,false,finalized,3,2/18/2015 04:40:28,Action,1.0,,1741349002936320,pfizer_news,Pfizer #Hemophilia will be tweeting all weekend from Booth 21 at the #NationalHemophiliaFoundation Conference. Check back for updates
662824992,false,finalized,3,2/18/2015 12:13:10,Action,0.6663,,29597916461,pfizer_news,Pfizer Invites Public To View And Listen To Webcast Of Pfizer Presentation At Healthcare Conference http://bit.ly/aDtHzU
662824993,false,finalized,3,2/18/2015 08:40:24,Action,0.6775,,29505887270,pfizer_news,What role should government play in the war on Alzheimer’s? Discuss with Adam Gilbert at Think Science Now at http://bit.ly/apwcFR
662824994,false,finalized,3,2/18/2015 03:55:08,Action,1.0,,29381975637,pfizer_news,"Pfizer UK's Get Real, Get a Prescription counterfeit meds ad up for YouTube award - select & vote here: http://ow.ly/32nI7 #realdanger"
662824995,false,finalized,3,2/18/2015 04:35:33,Information,1.0,,28995500203,pfizer_news,New study finds heavy smoking can increase risk of developing  Alzheimer’s and vascular dementia http://bit.ly/bkdxjG
662824996,false,finalized,3,2/18/2015 04:37:30,Information,1.0,,27039122845,pfizer_news,"Trade briefing at ESMO today to discuss targeting data on pan-HER inhibitor in NSCLC! 18:00, Turquoise 2 Room  Milan Convention Center"
662824997,false,finalized,3,2/18/2015 09:12:20,Information,1.0,,26944409268,pfizer_news,"Trade reporter briefing at ESMO tomorrow discussing data on pan-HER inhibitor in NSCLC! 18:00,Turquoise 2 Room  Milan Convention Center."
662824998,false,finalized,3,2/18/2015 13:11:43,Information,1.0,,26924704699,pfizer_news,Dr. Camidge to discuss activity of novel ALK-inhibitor Green Hall 1+2 12:30 CEST http://abstracts.webges.com/programme.php?congress=esmo2010
662824999,false,finalized,3,2/18/2015 08:51:54,Information,1.0,,26673287627,pfizer_news,"Ray Kerins, VP, WWC, speaking @ today’s #BDI Building Healthcare Communities with Social Technologies Webinar http://bit.ly/a4GA7p"
662825000,false,finalized,3,2/18/2015 08:35:28,Action,1.0,,25906284672,pfizer_news,How can we improve math and science education? Discuss with Adam Gilbert at Think Science Now http://bit.ly/dmTaUe
662825001,false,finalized,3,2/18/2015 13:48:11,Information,1.0,,25426570652,pfizer_news,"It Takes Motivation. Healthy Habits Start Here(TM), Pfizer Canada Says Start With A smidge(TM) http://www.morethanmedication.ca/en/smidge/"
662825002,false,finalized,3,2/18/2015 06:57:13,Action,1.0,,25336278684,pfizer_news,Can the U.S. help break the cycle of global poverty and disease?  Discuss with Tamara Evans at Think Science Now http://bit.ly/8YCX2m
662825003,false,finalized,3,2/18/2015 12:12:08,Information,0.6675,,25318641601,pfizer_news,"Fibromyalgia affects mostly women  see educational info from @HealthyWomen, sponsored by Pfizer, at http://bit.ly/adhwOu"
662825004,false,finalized,3,2/18/2015 13:20:06,Action,0.6568,,25134185587,pfizer_news,Pfizer and @HealthyWomen launch new educational campaign about fibromyalgia with tips and patient resources available @ http://bit.ly/adhwOu
662825005,false,finalized,3,2/18/2015 09:11:43,Action,0.6775,,25043423145,pfizer_news,Participate in National Cholesterol Education Month by scheduling an appointment to get your cholesterol levels checked
662825006,false,finalized,3,2/18/2015 06:52:45,Action,0.6639,,23264846074,pfizer_news,September is National Cholesterol Education Month. When was the last time you got your cholesterol checked?
662825007,false,finalized,3,2/18/2015 13:25:44,Dialogue,1.0,,19831277522,pfizer_news,"@jonmrich No, not in this context. @agDesignNetwork Hasn't the @pfizer_news slideshare channel been around for almost a year?"
662825008,false,finalized,3,2/18/2015 13:16:11,Information,1.0,,19573223033,pfizer_news,SlideShare Announces Pfizer is First Company in Regulated Industry to Launch Social Media Channel http://bit.ly/bIyqSU
662825009,false,finalized,3,2/18/2015 12:22:24,Information,1.0,,19273286683,pfizer_news,Pfizer to offer free public access to mental health assessment tools to improve diagnosis & patient care http://bit.ly/cT5yO2
662825010,false,finalized,3,2/18/2015 13:41:18,Information,1.0,,19095123595,pfizer_news,"Elizabeth Golden, VP, External Affairs & Worldwide Communications, Moderator at ExL's 6th Annual PR & Comms Summit http://bit.ly/cSzIgo"
662825011,false,finalized,3,2/18/2015 11:21:48,Information,1.0,,16354698479,pfizer_news,Pfizer engineers are “working together for a healthier world.” #WindDay http://bit.ly/9hrp8J
662825012,false,finalized,3,2/18/2015 12:59:18,Information,1.0,,16315490834,pfizer_news,This year’s ExL 6th Annual Public Relations & Communications Summit taking place at Pfizer Headquarters: http://bit.ly/9nh7EG
662825013,false,finalized,3,2/18/2015 08:59:02,Action,0.6743,,16244545762,pfizer_news,"Pfizer’s working for a healthier planet w/green wind power @ Puurs, Belgium site Learn about Pfe renewables #WindDay http://bit.ly/9FTyAR"
662825016,false,finalized,3,2/18/2015 13:46:07,Information,1.0,,15823555622,pfizer_news,FDA letter doesn't call into question the safety profile of any Pfizer products or overall benefit/risk profile of the products
662825017,false,finalized,3,2/18/2015 09:27:03,Information,1.0,,15814251378,pfizer_news,"Patient safety is of primary importance to Pfizer, and ensuring the safe and effective use of our medicines is central to our purpose"
662825018,false,finalized,3,2/18/2015 12:08:13,Information,1.0,,15812019085,pfizer_news,We will continue to work closely with FDA to address these issues and assure optimal surveillance & reporting of post-marketing AE
662825019,false,finalized,3,2/18/2015 08:44:11,Information,1.0,,15646140900,pfizer_news,"Dr. Mace Rothenberg, Sr VP of clinical development and medical affairs, Pfizer Oncology, receives prestigious #ASCO10 2010 Statesman Award"
662825020,false,finalized,3,2/18/2015 11:39:48,Information,0.6675,,15637097108,pfizer_news,Interesting story in today's USA Today: http://www.usatoday.com/news/health/2010-06-07-nonsmokers07_ST_N.htm
662825021,false,finalized,3,2/18/2015 12:39:22,Information,1.0,,15342631728,pfizer_news,Pfizer & Epocrates partner to give healthcare providers access to medical info specialists for medication questions http://bit.ly/d0roay
662825022,false,finalized,3,2/18/2015 13:37:43,Information,1.0,,14779795243,pfizer_news,Pfizer appoints Mikael Dolsten President of Worldwide Research and Development: http://bit.ly/bfUhAX
662825023,false,finalized,3,2/18/2015 13:10:05,Information,1.0,,14699915158,pfizer_news,Pfizer Animal Health expands global commitment to a safe food supply with an new focus on healthy fish: http://bit.ly/arCheI
662825024,false,finalized,3,2/18/2015 10:17:43,Information,1.0,,14175139469,pfizer_news,"Pfizer, Washington University announce groundbreaking collaboration: http://bit.ly/dsXMIY"
662825025,false,finalized,3,2/18/2015 10:19:31,Information,0.6668,,12522688960,pfizer_news,"Caroline Roan, VP, Pfizer Corporate Responsibility: Addressing Global Public Health Issues http://bit.ly/aVUlAd"
662825026,false,finalized,3,2/18/2015 13:55:08,Action,0.6977,,12400584056,pfizer_news,"RT-Media Briefing at AACR: An “Inside Look” at Early Clinical Development at Pfizer – April 18, 7:00 pm, RSVP nsteinberg@chamberlainpr.com"
662825027,false,finalized,3,2/18/2015 13:11:45,Action,0.6678,,12303357374,pfizer_news,"Media Briefing at AACR:  An “Inside Look” at Early Clinical Development at Pfizer – April 18, 7:00 pm, RSVP nsteinberg@chamberlainpr.com"
662825028,false,finalized,3,2/18/2015 13:35:05,Information,1.0,,12243168551,pfizer_news,Stemgent & Pfizer Announce Collaboration Research & Licensing Agreement http://bit.ly/9ygVO0
662825029,false,finalized,3,2/18/2015 11:25:06,Information,1.0,,11379980926,pfizer_news,"Pfizer posts details about interactions w/U.S. physicians, other healthcare professionals & clinical research partners http://bit.ly/bj2vmP"
662825030,false,finalized,3,2/18/2015 12:24:23,Information,1.0,,10625133253,pfizer_news,Study shows Prevenar 13* is immunogenic in young children previously vaccinated with Prevenar* http://bit.ly/dytDfO
662825031,false,finalized,3,2/18/2015 09:40:37,Dialogue,0.6569,,10379238152,pfizer_news,Congratulations to Pfizer’s MAINTAIN program! PRWeek's Healthcare Campaign of the Year 2010 http://bit.ly/b1zQnV
662825032,false,finalized,3,2/18/2015 09:15:09,Information,1.0,,10379104302,pfizer_news,"Ray Kerins, VP, External Affairs & Communications, named PRWeek’s PR Professional of the Year 2010 http://bit.ly/b3rjJP"
662825033,false,finalized,3,2/18/2015 10:32:47,Action,0.6763,,10235681408,pfizer_news,"What can we do to stay healthy? Visit morethanmedication.ca for tips, advice and helpful hints: http://bit.ly/80Xye"
662825034,false,finalized,3,2/18/2015 11:32:30,Action,1.0,,10000388587,pfizer_news,Apixaban statistically superior to enoxaparin in the prevention of venous thromboembolism. Read more http://bit.ly/9ZSc1D
662825035,false,finalized,3,2/18/2015 06:53:25,Information,1.0,,9934860384,pfizer_news,“Project Runway’s” Tim Gunn returns to address Psoriasis™ & empower patients to be confident in their personal style: http://bit.ly/9gJNpw
662825036,false,finalized,3,2/18/2015 13:16:48,Information,1.0,,9922178578,pfizer_news,Pfizer & Medivation announce results from 2 phase 3 studies In Dimebon Alzheimer’s Disease clinical development program http://bit.ly/cnDmtZ
662825037,false,finalized,3,2/18/2015 12:42:53,Action,1.0,,9882042698,pfizer_news,You’re invited to view and listen to webcast of discussion w/members of leadership team @ Cowen & Co. Healthcare Conf. http://bit.ly/bbm8ZS
662825038,false,finalized,3,2/18/2015 04:25:27,Information,1.0,,9642632817,pfizer_news,"William Ringo, Pfizer’s Senior Vice President, Worldwide Business Development, Strategy & Innovation, To Retire"
662825039,false,finalized,3,2/18/2015 11:43:13,Information,1.0,,9582510555,pfizer_news,The FDA today grants approval for Pfizer's Prevnar 13 for use in infants and young children. http://bit.ly/bYpbQ9
662825040,false,finalized,3,2/18/2015 14:25:34,Information,1.0,,9193935239,pfizer_news,Hidden fake medicines economy revealed as EU risks health to buy medicines from illicit sources http://link.reuters.com/wyb79h #realdanger
662825041,false,finalized,3,2/18/2015 14:04:08,Information,1.0,,7520421426,pfizer_news,"Pfizer & Debiopharm Collaborate to co-develop Investigational compound Tremelimumab (CP-675,206) in advanced melanoma: http://bit.ly/8v7Sfd"
662825042,false,finalized,3,2/18/2015 07:01:05,Information,1.0,,7483110617,pfizer_news,Pfizer & Strides Arcolab to collaborate on generic products: www.pfizer.com
662825043,false,finalized,3,2/18/2015 09:19:51,Action,1.0,,7372970095,pfizer_news,Pfizer invites public to listen to Webcast of Pfizer discussion at Healthcare Conference. Register here: http://bit.ly/5cZPRS
662825044,false,finalized,3,2/18/2015 12:58:46,Information,1.0,,6804142871,pfizer_news,"Despite stresses of today, survey finds women and men set health & wellness goals – but sex often influences success http://bit.ly/7S06hX"
662825045,false,finalized,3,2/18/2015 06:55:28,Information,1.0,,6668685026,pfizer_news,The European Commission grants European marketing authorization for Pfizer's Prevenar 13 in infants and young children http://bit.ly/6wVxEs
662825046,false,finalized,3,2/18/2015 13:36:03,Dialogue,1.0,,5832799166,pfizer_news,"Great job to those who presented at today’s #BDI session: @digitas_health, @shwen, @jonmrich, @raykerins, @pharmaguy, Mario Nacinovich"
662825047,false,finalized,3,2/18/2015 13:48:16,Information,1.0,,5827233529,pfizer_news,"Ray Kerins, VP, Pfizer Worldwide Communications: “We’re not doing it for publicity’s sake. We’re doing it for the dialogue.” #BDI"
662825048,false,finalized,3,2/18/2015 06:47:55,Information,1.0,,5657330681,pfizer_news,"Pfizer’s Senior Vice President and Chief Medical Officer Freda C. Lewis-Hall will be presenting at FDA social media hearing Fri, Nov 13"
662825049,false,finalized,3,2/18/2015 04:25:47,Information,1.0,,5563515339,pfizer_news,Pfizer announces Global Research Network: http://bit.ly/EpjE4
662825050,false,finalized,3,2/18/2015 09:38:54,Information,1.0,,5261751870,pfizer_news,"Ray Kerins, VP, WWC, will be speaking @ BDI’s upcoming Healthcare Social Communications Leadership Forum http://bit.ly/L7bos"
662825051,false,finalized,3,2/18/2015 13:56:46,Information,1.0,,5235551051,pfizer_news,Pfizer listed as iSixSigma’s Top 10 Showcases Best Places to Work for Six Sigma Professionals http://bit.ly/VxrFV
662825052,false,finalized,3,2/18/2015 11:27:23,Information,1.0,,5049978163,pfizer_news,Pfizer's excited to be named PR News' 2009 Top Places to Work in PR: http://bit.ly/2Yd1Ir
662825053,false,finalized,3,2/18/2015 12:46:03,Information,1.0,,4908418320,pfizer_news,Pfizer and Wyeth Become One: Working Together for a Healthier World™ http://bit.ly/4fOCp7
662825054,false,finalized,3,2/18/2015 14:00:50,Information,1.0,,4867127134,pfizer_news,Pfe receives clearance from the U.S. Federal Trade Commission and the Canadian Competition Bureau for Wyeth acquisition http://bit.ly/PXojp
662825055,false,finalized,3,2/18/2015 13:40:52,Information,1.0,,3558421649,pfizer_news,Pfizer Sponsors 7th Biennial U.S. – Africa Business Summit: http://tinyurl.com/ko3fkp. www.africacncl.org
662825056,false,finalized,3,2/18/2015 09:08:45,Information,1.0,,3386393027,pfizer_news,"PRWeek interview with Ray Kerins, VP, Worldwide Communications, on Pfizer's approach to social media http://tinyurl.com/pupu5g"
662825057,false,finalized,3,2/18/2015 12:14:50,Information,1.0,,3166554122,pfizer_news,"Pres Clinton, Pfizer & Mylan: To lower prices of meds for patients w/ drug-resistant HIV in developing countries http://tinyurl.com/cddqju"
662825058,false,finalized,3,2/18/2015 13:32:50,Information,1.0,,3110319997,pfizer_news,"Sally Susman, Chief Communications Officer, speaks with D S Simon Vlog Views about challenges facing Pharma: http://www.vlogviews.com/"
662825059,false,finalized,3,2/18/2015 05:05:14,Action,1.0,,2912096431,pfizer_news,Want to hear a discussion w/CFO Frank D’Amelio at BMO's Capital Markets 9th Annual Focus On Healthcare Conference? http://tinyurl.com/l65a74
662825060,false,finalized,3,2/18/2015 11:29:33,Action,1.0,,2804947622,pfizer_news,"Be a part of Pfizer Communications! Sr. Mgn Position Available: Check out http://tinyurl.com/nutmm7 Enter US, Job ID 932988"
662825061,false,finalized,3,2/18/2015 04:26:51,Dialogue,0.6775,,2802144602,pfizer_news,Nice being at the #BDI Social Media conference this morning. Great job done by the presenters and the hosts
662825062,false,finalized,3,2/18/2015 06:57:27,Information,1.0,,2780812190,pfizer_news,Business Development Institute: Social Communications & Healthcare - Case Studies & Roundtable http://tinyurl.com/nf4t4e
662825063,false,finalized,3,2/18/2015 06:43:40,Information,1.0,,2763914785,pfizer_news,"Sally Susman, Pfizer’s SVP & Chief Communications Officer, Speaking at ExL Pharma’s 5th Annual PR & Comms Summit http://tinyurl.com/m2fn2p"
662825064,false,finalized,3,2/18/2015 14:05:16,Action,1.0,,374943411645603840,pfizer_news,Pfizer invites public to listen to webcast of Pfizer discussion at healthcare conference http://t.co/UU6MWXWjQj
662825065,false,finalized,3,2/18/2015 09:12:02,Information,1.0,,329633823736348672,pfizer_news,On @TheDoctors Freda Lewis-Hall MD talks about how stress can impact your health http://t.co/c77PGl8P0w
662825066,false,finalized,3,2/18/2015 06:59:55,Information,1.0,,256503200167886848,pfizer_news,Successful preventive care strategies will come when people from different disciplines work together http://t.co/uMNMK0sY
662825067,false,finalized,3,2/18/2015 11:12:42,Information,1.0,,225964197115219968,pfizer_news,Bob Libbey: #LetsGetOld That is how you build a community #BDI1
662825068,false,finalized,3,2/18/2015 12:59:44,Information,1.0,,225962198479036416,pfizer_news,Caroline Roan: #LetsGetOld developed to encourage &amp  support a dialogue about getting older and living better #BDI1
662825069,false,finalized,3,2/18/2015 04:27:31,Information,1.0,,212262744991342592,pfizer_news,Pfizer Global Health Fellow David Marshall addressing health issues for underserved populations from Beijing http://t.co/LKXsDBdJ
662825070,false,finalized,3,2/18/2015 11:47:00,Information,0.6662,,212257607975583744,pfizer_news,Not all migraine treatments are created equal. http://t.co/M0BroaQM #JoinTheCampaign
662825071,false,finalized,3,2/18/2015 12:01:05,Information,1.0,,184679943706390528,pfizer_news,2012 Pfizer Global Health Fellow Lie-Ju Hwang will address health issues for underserved populations in China #GHF http://t.co/21U2RGDP
662825072,false,finalized,3,2/18/2015 13:12:01,Information,1.0,,115848680065613824,pfizer_news,Pfizer Inc. and the Pfizer Foundation named a 2011 finalist in the #citizenawards for its Global Health Partnerships program
662825073,false,finalized,3,2/18/2015 04:01:18,Information,1.0,,114453734431535104,pfizer_news,Pfizer GHF Yolande Morris addressing health issues & improving care for underserved populations from Rwanda http://t.co/OhQygESL
662825074,false,finalized,3,2/18/2015 10:17:11,Action,1.0,,27265865309,pfizer_news,"Oct. 13 is National Metastatic #Breastcancer #Awareness Day  join Pfizer to raise awareness of advanced BC, for info visit: mbcnetwork.org"
662825075,false,finalized,3,2/18/2015 04:29:55,Information,1.0,,27153599196,pfizer_news,Chemically labeled crayons expose children to world of chemistry as they color http://bit.ly/aqdiDA
662825076,false,finalized,3,2/18/2015 12:24:58,Information,1.0,,3719223280,pfizer_news,"NYTimes article: “For Profit, Industry Seeks Cancer Drugs” on Pfizer’s all-out effort to develop drugs for cancer http://tinyurl.com/m5bsk5"
662825077,false,finalized,3,2/18/2015 10:29:14,Information,1.0,,3581747024,pfizer_news,Abbott entered agreement w/Pfizer to develop test to screen non-small cell lung cancer tumors: http://tinyurl.com/kskob4
662825078,false,finalized,3,2/18/2015 11:25:27,Information,1.0,,256756129172975616,pfizer_news,"Oonagh Puglisi, Manager, CR, discusses the value skills based volunteerism has to the business #BCLCglobal"
662825079,false,finalized,3,2/18/2015 06:11:20,Information,0.6747,,184696793714524160,pfizer_news,"Just laugh it off! Laugh more to #StayHealthy, to feel less stressed, and to be happier http://t.co/lasKKtKD #PhillisDillerInsight #TSN"
662825080,false,finalized,3,2/18/2015 09:04:01,Information,1.0,,3741419660,pfizer_news,"Dr. Mace Rothenberg, Dir, Clinical Development, Oncology, speaks/w Patt Morrison/89.3 KPCC re cancer research http://tinyurl.com/mncugk"
662825081,false,finalized,3,2/18/2015 04:30:26,Information,1.0,,212508458090627072,pfizer_news,LATINO USA anchor Maria Hinojosa joins Pfizer in hosting a Town Hall in LA to focus attention on Cancer in the Latino community
662825082,false,finalized,3,2/18/2015 08:33:09,Information,0.6582,,185013004692226048,pfizer_news,Can #StarTrek teach people about #Ethics? Read #TSN’s @VRulon reflections on a Trekker’s #SpinalChord injury http://t.co/48IeruSA
662825083,false,finalized,3,2/18/2015 11:50:23,Information,1.0,,148869848494120960,pfizer_news,Mobile health is key for patient support and management in a variety of ways including adherence and monitoring http://t.co/za1UvSFB #TSN
662825084,false,finalized,3,2/18/2015 11:26:31,Information,1.0,,115876483947433984,pfizer_news,Doctors debate whether routine autism screenings for children are beneficial or not http://t.co/EwZ2AVLg #TSN
662825085,false,finalized,3,2/18/2015 04:39:46,Information,1.0,,34603059111796736,pfizer_news,Pfizer to acquire Ferrosan’s Consumer Healthcare Business http://on.pfizer.com/eG1wO3
