"word","in documents","total","in class (JobPostings)","in class (Tweets)"
"sociale_agm_false",1.0,1.0,0.0,1.0
"socially_aware_http",1.0,1.0,0.0,1.0
"socialmedia_entrepreneurs_share",1.0,1.0,0.0,1.0
"socialmedia_make_world",1.0,1.0,0.0,1.0
"socialmedia_platform_business",1.0,1.0,0.0,1.0
"socialmedia_read_biggest",1.0,1.0,0.0,1.0
"socialmedia_working_find",1.0,1.0,0.0,1.0
"socialmediaweek_http_co",1.0,2.0,0.0,2.0
"socialnetworks_http_co",1.0,1.0,0.0,1.0
"socialshadow_voluntarily_recalled",1.0,1.0,0.0,1.0
"societal_goals_part",1.0,1.0,0.0,1.0
"societal_responsibility_tropheereputation",1.0,2.0,0.0,2.0
"societies_grow_faster",1.0,2.0,0.0,2.0
"society_amp_pfizer",1.0,2.0,0.0,2.0
"society_change_nutritional",1.0,1.0,0.0,1.0
"society_changed_become",1.0,1.0,0.0,1.0
"society_cote_ivoire",1.0,1.0,0.0,1.0
"society_csvforum_false",1.0,1.0,0.0,1.0
"society_http_co",1.0,3.0,0.0,3.0
"society_wef_davos",1.0,2.0,0.0,2.0
"society_work_business",1.0,1.0,0.0,1.0
"socio_economic_landscape",1.0,1.0,0.0,1.0
"sodium_http_bit",1.0,1.0,0.0,1.0
"software_required_database",1.0,1.0,1.0,0.0
"software_required_programming",1.0,1.0,1.0,0.0
"software_required_statistic",1.0,1.0,1.0,0.0
"soil_born_farms",1.0,1.0,0.0,1.0
"soit_en_termes",1.0,1.0,0.0,1.0
"sold_developing_economies",1.0,1.0,0.0,1.0
"sold_further_info",1.0,11.0,0.0,11.0
"sold_gm_stock",1.0,1.0,0.0,1.0
"sold_http_co",1.0,6.0,0.0,6.0
"sold_info_http",1.0,30.0,0.0,30.0
"sold_online_http",1.0,1.0,0.0,1.0
"solicitation_holders_capital",1.0,2.0,0.0,2.0
"solid_baby_food",1.0,1.0,0.0,1.0
"solid_foundations_http",1.0,1.0,0.0,1.0
"solid_group_returning",1.0,1.0,0.0,1.0
"solid_growth_areas",1.0,1.0,0.0,1.0
"solid_performance_organic",1.0,1.0,0.0,1.0
"solid_quarter_base",1.0,1.0,0.0,1.0
"solidarity_based_economy",1.0,1.0,0.0,1.0
"solidarity_hiv_community",1.0,1.0,0.0,1.0
"solids_mothers_earlier",1.0,1.0,0.0,1.0
"soluble_cocoa_beverage",1.0,1.0,0.0,1.0
"solution_csvforum_false",1.0,1.0,0.0,1.0
"solution_csvforum_http",1.0,1.0,0.0,1.0
"solution_eye_http",1.0,1.0,0.0,1.0
"solution_lysogenization_http",1.0,1.0,0.0,1.0
"solution_secure_pharmaceutical",1.0,2.0,0.0,2.0
"solution_set_boost",1.0,1.0,0.0,1.0
"solution_wef_health",1.0,2.0,0.0,2.0
"solutions_boosts_team",1.0,1.0,0.0,1.0
"solutions_europe_examines",1.0,1.0,0.0,1.0
"solutions_http_co",1.0,2.0,0.0,2.0
"solutions_making_difference",1.0,1.0,0.0,1.0
"solutions_nestleir_false",1.0,1.0,0.0,1.0
"solutions_nyc_happy",1.0,1.0,0.0,1.0
"solutions_reduced_cash",1.0,1.0,0.0,1.0
"solutions_transform_healthcare",1.0,1.0,0.0,1.0
"solutions_welcoming_delegates",1.0,1.0,0.0,1.0
"solutions_world_biggest",1.0,1.0,0.0,1.0
"solv_okje_false",1.0,1.0,0.0,1.0
"solve_global_health",1.0,4.0,0.0,4.0
"solve_inequality_bad",1.0,1.0,0.0,1.0
"solves_nairobi_major",1.0,2.0,0.0,2.0
"somaliland_talking_local",1.0,1.0,0.0,1.0
"somewhat_weeks_http",1.0,1.0,0.0,1.0
"son_led_christine",1.0,1.0,0.0,1.0
"song_case_http",1.0,1.0,0.0,1.0
"song_http_ow",1.0,1.0,0.0,1.0
"sons_lead_winners",1.0,1.0,0.0,1.0
"soros_economic_development",1.0,1.0,0.0,1.0
"sorry_doubts_nestle",1.0,1.0,0.0,1.0
"sorry_hear_doubts",1.0,2.0,0.0,2.0
"sorry_inconvenience_caused",1.0,1.0,0.0,1.0
"sorry_inconvenienced_questions",1.0,1.0,0.0,1.0
"soul_check_citi",1.0,1.0,0.0,1.0
"soup_colourful_amp",1.0,1.0,0.0,1.0
"souplesse_sa_réactivité",1.0,1.0,0.0,1.0
"source_euromonitor_false",1.0,3.0,0.0,3.0
"sources_antero_resources",1.0,1.0,0.0,1.0
"sources_chief_executiv",1.0,1.0,0.0,1.0
"sources_http_co",1.0,9.0,0.0,9.0
"sources_http_link",1.0,1.0,0.0,1.0
"sourcing_model_contributes",1.0,1.0,0.0,1.0
"south_africa_fun",1.0,2.0,0.0,2.0
"south_africa_winner",1.0,1.0,0.0,1.0
"south_america_false",1.0,1.0,0.0,1.0
"south_asia_market",1.0,1.0,0.0,1.0
"south_asian_community",1.0,1.0,0.0,1.0
"south_east_highest",1.0,1.0,0.0,1.0
"southeast_asia_south",1.0,1.0,0.0,1.0
"southhampton_talking_poor",1.0,2.0,0.0,2.0
"southwest_community_health",1.0,1.0,0.0,1.0
"sov_qf_citigroup",1.0,1.0,0.0,1.0
"space_agency_develop",1.0,1.0,0.0,1.0
"space_help_start",1.0,2.0,0.0,2.0
"space_http_co",1.0,1.0,0.0,1.0
"space_take_chance",1.0,2.0,0.0,2.0
"space_uses_vacant",1.0,2.0,0.0,2.0
"spaces_amp_clean",1.0,1.0,0.0,1.0
"spacesforsport_programme_help",1.0,1.0,0.0,1.0
"spadzcc_citigroup_brk",1.0,1.0,0.0,1.0
"spain_amp_ana",1.0,1.0,0.0,1.0
"spain_amp_italy",1.0,1.0,0.0,1.0
"spain_collaborating_food",1.0,2.0,0.0,2.0
"spain_fe_http",1.0,1.0,0.0,1.0
"spain_helps_women",1.0,1.0,0.0,1.0
"spain_http_co",1.0,2.0,0.0,2.0
"spain_managed_create",1.0,1.0,0.0,1.0
"spain_promote_healthy",1.0,1.0,0.0,1.0
"spain_sell_government",1.0,1.0,0.0,1.0
"spain_work_social",1.0,2.0,0.0,2.0
"spammers_cyberspace_http",1.0,1.0,0.0,1.0
"span_wpd_false",1.0,2.0,0.0,2.0
"spanish_federation_food",1.0,1.0,0.0,1.0
"spanish_http_co",1.0,1.0,0.0,1.0
"speak_adelphiu_sept",1.0,1.0,0.0,1.0
"speak_doctor_pharmacist",1.0,2.0,0.0,2.0
"speak_forbeshealth_panel",1.0,3.0,0.0,3.0
"speak_highly_dan",1.0,1.0,0.0,1.0
"speak_highly_danâ",1.0,1.0,0.0,1.0
"speak_meetings_amp",1.0,1.0,0.0,1.0
"speak_sentinel_workshop",1.0,1.0,0.0,1.0
"speaker_bdi_future",1.0,1.0,0.0,1.0
"speaker_tedxrc_edna",1.0,1.0,0.0,1.0
"speakers_event_forefront",1.0,1.0,0.0,1.0
"speaking_bdi_building",1.0,1.0,0.0,1.0
"speaking_bdi_upcoming",1.0,1.0,0.0,1.0
"speaking_csv_forum",1.0,1.0,0.0,1.0
"speaking_exl_pharma",1.0,1.0,0.0,1.0
"speakman_study_correlation",1.0,1.0,0.0,1.0
"speaks_cbs_counterfeit",1.0,1.0,0.0,1.0
"speaks_cbs_minutes",1.0,1.0,0.0,1.0
"speaks_cnn_help",1.0,1.0,0.0,1.0
"speaks_elfinanciero_mx",1.0,1.0,0.0,1.0
"speaks_panel_business",1.0,1.0,0.0,1.0
"speaks_patt_morrison",1.0,1.0,0.0,1.0
"speaks_reuters_creating",1.0,1.0,0.0,1.0
"speaks_simon_vlog",1.0,1.0,0.0,1.0
"spearsmagazine_false_finalized",1.0,1.0,0.0,1.0
"specialists_developed_unique",1.0,1.0,0.0,1.0
"specialists_medication_questions",1.0,1.0,0.0,1.0
"specialized_nutrition_st",1.0,1.0,0.0,1.0
"specially_designed_fashion",1.0,2.0,0.0,2.0
"species_planet_born",1.0,1.0,0.0,1.0
"specific_aspects_approach",1.0,1.0,0.0,1.0
"specific_solutions_making",1.0,1.0,0.0,1.0
"spectator_literary_online",1.0,1.0,0.0,1.0
"spectator_online_book",1.0,1.0,0.0,1.0
"speculation_affecting_food",1.0,2.0,0.0,2.0
"speed_drug_development",1.0,2.0,0.0,2.0
"speers_says_pfizer",1.0,2.0,0.0,2.0
"spend_money_health",1.0,1.0,0.0,1.0
"spend_time_internet",1.0,1.0,0.0,1.0
"spending_time_orphans",1.0,1.0,0.0,1.0
"spent_emails_cut",1.0,1.0,0.0,1.0
"spent_tackling_world",1.0,1.0,0.0,1.0
"spent_time_thinking",1.0,1.0,0.0,1.0
"spinalchord_injury_http",1.0,1.0,0.0,1.0
"spinoffs_tim_hortons",1.0,2.0,0.0,2.0
"spirit_people_communities",1.0,1.0,0.0,1.0
"spitalfields_city_farm",1.0,1.0,0.0,1.0
"spitz_cityfarm_http",1.0,1.0,0.0,1.0
"split_curse_continues",1.0,1.0,0.0,1.0
"split_securities_businesses",1.0,1.0,0.0,1.0
"splits_work_ploy",1.0,1.0,0.0,1.0
"sponsor_apollo_http",1.0,1.0,0.0,1.0
"sponsor_art_bringing",1.0,1.0,0.0,1.0
"sponsor_barclayswealth_walpolesummit",1.0,1.0,0.0,1.0
"sponsor_bvca_conference",1.0,1.0,0.0,1.0
"sponsor_envision_stories",1.0,2.0,0.0,2.0
"sponsor_event_false",1.0,1.0,0.0,1.0
"sponsor_false_finalized",1.0,3.0,0.0,3.0
"sponsor_favorite_tedtalks",1.0,1.0,0.0,1.0
"sponsor_foundersheart_wall",1.0,1.0,0.0,1.0
"sponsor_golden_information",1.0,1.0,0.0,1.0
"sponsor_goldenoarsawardsdinner_http",1.0,2.0,0.0,2.0
"sponsor_good_food",1.0,1.0,0.0,1.0
"sponsor_great_britian",1.0,1.0,0.0,1.0
"sponsor_hrc_healthcareequalityindex",1.0,2.0,0.0,2.0
"sponsor_hspecialsurgery_hsscircus",1.0,1.0,0.0,1.0
"sponsor_legal_week",1.0,1.0,0.0,1.0
"sponsor_metastatic_breast",1.0,2.0,0.0,2.0
"sponsor_olympic_paralympic",1.0,1.0,0.0,1.0
"sponsor_panels_highlighting",1.0,2.0,0.0,2.0
"sponsor_shadow_catchers",1.0,1.0,0.0,1.0
"sponsor_sydney_year",1.0,1.0,0.0,1.0
"sponsor_world_osteoporosis",1.0,3.0,0.0,3.0
"sponsored_art_london",1.0,1.0,0.0,1.0
"sponsored_banker_professional",1.0,1.0,0.0,1.0
"sponsored_pfizer_http",1.0,1.0,0.0,1.0
"sponsored_rabiescontrol_see",1.0,1.0,0.0,1.0
"sponsored_sanpellegrino_http",1.0,2.0,0.0,2.0
"sponsored_stars_eyes",1.0,1.0,0.0,1.0
"sponsored_survey_women",1.0,1.0,0.0,1.0
"sponsored_symposium_discusses",1.0,2.0,0.0,2.0
"sponsored_symposium_ecc",1.0,2.0,0.0,2.0
"sponsored_th_consecutive",1.0,1.0,0.0,1.0
"sponsoring_series_talks",1.0,2.0,0.0,2.0
"sponsoring_tedxrc_geneva",1.0,1.0,0.0,1.0
"sponsoring_wetwheels_charity",1.0,1.0,0.0,1.0
"sponsors_commonwealth_youth",1.0,1.0,0.0,1.0
"sponsors_exhibition_landscape",1.0,1.0,0.0,1.0
"sponsors_follow_false",1.0,1.0,0.0,1.0
"sponsors_follow_pfizer",1.0,1.0,0.0,1.0
"sponsors_iod_seminar",1.0,1.0,0.0,1.0
"sponsors_isle_man",1.0,1.0,0.0,1.0
"sponsors_legal_week",1.0,1.0,0.0,1.0
"sponsors_philippine_travel",1.0,1.0,0.0,1.0
"sponsors_spectator_literary",1.0,1.0,0.0,1.0
"sponsors_th_biennial",1.0,1.0,0.0,1.0
"sponsors_wild_medicine",1.0,2.0,0.0,2.0
"sponsors_worldkidneyday_learn",1.0,1.0,0.0,1.0
"sponsors_zamynforum_bbc",1.0,1.0,0.0,1.0
"sponsorship_bigger_picture",1.0,1.0,0.0,1.0
"sponsorship_http_owl",1.0,1.0,0.0,1.0
"sponsorship_olympic_paralympic",1.0,6.0,0.0,6.0
"sponsorship_premier_league",1.0,1.0,0.0,1.0
"sponsorship_spectator_online",1.0,1.0,0.0,1.0
"spooky_cup_nescafe",1.0,1.0,0.0,1.0
"spoon_http_co",1.0,1.0,0.0,1.0
"sport_played_perlmutter",1.0,1.0,0.0,1.0
"sport_programs_unprecedented",1.0,1.0,0.0,1.0
"sporting_stars_http",1.0,2.0,0.0,2.0
"sports_nutrition_http",1.0,1.0,0.0,1.0
"spot_get_revolutionfoods",1.0,2.0,0.0,2.0
"spotlight_health_benefits",1.0,2.0,0.0,2.0
"spotlight_partnering_promote",1.0,2.0,0.0,2.0
"spotlighting_employee_volunteers",1.0,7.0,0.0,7.0
"spotlights_employee_volunteer",1.0,1.0,0.0,1.0
"sppjnbpkgac_false_finalized",1.0,1.0,0.0,1.0
"spquzhyjjl_false_finalized",1.0,1.0,0.0,1.0
"spquzhyjjl_golden_action",1.0,1.0,0.0,1.0
"spread_awareness_environmental",1.0,1.0,0.0,1.0
"spread_word_getvax",1.0,4.0,0.0,4.0
"spring_http_bit",1.0,1.0,0.0,1.0
"spring_spruce_staff",1.0,1.0,0.0,1.0
"springboardent_oracle_award",1.0,12.0,0.0,12.0
"springs_answering_interesting",1.0,1.0,0.0,1.0
"sprint_ranks_tracking",1.0,1.0,0.0,1.0
"sprint_theravance_big",1.0,1.0,0.0,1.0
"spruce_staff_volunteers",1.0,1.0,0.0,1.0
"spss_https_www",1.0,53.0,53.0,0.0
"spss_java_javascript",1.0,5.0,5.0,0.0
"spss_objective_https",1.0,1.0,1.0,0.0
"spss_python_https",1.0,48.0,48.0,0.0
"spss_ruby_https",1.0,3.0,3.0,0.0
"sptvpvtn_false_finalized",1.0,1.0,0.0,1.0
"spur_business_lending",1.0,1.0,0.0,1.0
"spur_lending_http",1.0,2.0,0.0,2.0
"spurred_health_reforms",1.0,2.0,0.0,2.0
"spxv_false_finalized",1.0,1.0,0.0,1.0
"sql_html_html",1.0,1.0,1.0,0.0
"sql_https_www",1.0,134.0,134.0,0.0
"sql_java_javascript",1.0,26.0,26.0,0.0
"sql_matlab_python",1.0,4.0,4.0,0.0
"sql_objective_https",1.0,5.0,5.0,0.0
"sql_perl_https",1.0,1.0,1.0,0.0
"sql_python_https",1.0,124.0,124.0,0.0
"sql_ruby_https",1.0,20.0,20.0,0.0
"sql_sas_https",1.0,45.0,45.0,0.0
"sql_sas_java",1.0,3.0,3.0,0.0
"sql_sas_python",1.0,41.0,41.0,0.0
"sql_sas_ruby",1.0,11.0,11.0,0.0
"sql_spss_https",1.0,19.0,19.0,0.0
"sql_spss_java",1.0,1.0,1.0,0.0
"sql_spss_objective",1.0,1.0,1.0,0.0
"sql_spss_python",1.0,34.0,34.0,0.0
"sql_spss_ruby",1.0,2.0,2.0,0.0
"sql_stata_https",1.0,3.0,3.0,0.0
"sql_stata_python",1.0,11.0,11.0,0.0
"sql_stata_ruby",1.0,2.0,2.0,0.0
"sqqpmn_pkt_citigroup",1.0,1.0,0.0,1.0
"sqry_bnfg_citigroup",1.0,1.0,0.0,1.0
"squad_working_irs",1.0,1.0,0.0,1.0
"square_scales_ceo",1.0,4.0,0.0,4.0
"squawkbox_michael_dicks",1.0,1.0,0.0,1.0
"squawkcnbc_false_finalized",1.0,1.0,0.0,1.0
"squibb_pfizer_receive",1.0,1.0,0.0,1.0
"sr_dir_global",1.0,1.0,0.0,1.0
"sr_director_global",1.0,1.0,0.0,1.0
"sr_false_finalized",1.0,1.0,0.0,1.0
"sr_mgn_position",1.0,1.0,0.0,1.0
"sr_vp_clinical",1.0,1.0,0.0,1.0
"sresvqtuuv_womensday_false",1.0,1.0,0.0,1.0
"sri_lanka_lady",1.0,1.0,0.0,1.0
"srinivas_siripurapu_appointed",1.0,1.0,0.0,1.0
"srkqlnn_false_finalized",1.0,1.0,0.0,1.0
"srl_opn_false",1.0,2.0,0.0,2.0
"srnmwb_qva_false",1.0,1.0,0.0,1.0
"srwfc_uwfq_false",1.0,1.0,0.0,1.0
"ss_citigroup_brk",1.0,1.0,0.0,1.0
"ss_qx_false",1.0,1.0,0.0,1.0
"ssk_childlabour_zerotolerance",1.0,1.0,0.0,1.0
"st_asia_pacific",1.0,1.0,0.0,1.0
"st_bank_honduras",1.0,1.0,0.0,1.0
"st_centre_micro",1.0,1.0,0.0,1.0
"st_century_johannesburg",1.0,1.0,0.0,1.0
"st_company_haiti",1.0,1.0,0.0,1.0
"st_day_audio",1.0,1.0,0.0,1.0
"st_emerging_mkts",1.0,1.0,0.0,1.0
"st_fasttrack_list",1.0,1.0,0.0,1.0
"st_food_company",1.0,1.0,0.0,1.0
"st_global_summitt",1.0,1.0,0.0,1.0
"st_htm_false",1.0,1.0,0.0,1.0
"st_hwg_rzw",1.0,1.0,0.0,1.0
"st_iwedtr_false",1.0,1.0,0.0,1.0
"st_launch_automated",1.0,1.0,0.0,1.0
"st_months_policies",1.0,2.0,0.0,2.0
"st_panel_session",1.0,1.0,0.0,1.0
"st_prize_societal",1.0,2.0,0.0,2.0
"st_time_brazil",1.0,1.0,0.0,1.0
"staff_asap_goworkabit",1.0,1.0,0.0,1.0
"staff_volunteers_barclays",1.0,1.0,0.0,1.0
"staff_work_lockdown",1.0,2.0,0.0,2.0
"stage_healthcare_technologies",1.0,1.0,0.0,1.0
"stage_life_tedactive",1.0,1.0,0.0,1.0
"stage_preventative_approaches",1.0,1.0,0.0,1.0
"stage_studies_tumor",1.0,1.0,0.0,1.0
"stage_virtues_challenges",1.0,1.0,0.0,1.0
"stages_breastcancer_eventually",1.0,2.0,0.0,2.0
"stages_report_cnbc",1.0,1.0,0.0,1.0
"staggering_healthcare_providers",1.0,2.0,0.0,2.0
"stake_accera_strategic",1.0,1.0,0.0,1.0
"stake_firm_accera",1.0,1.0,0.0,1.0
"stake_galderma_transferred",1.0,2.0,0.0,2.0
"stake_loreal_create",1.0,2.0,0.0,2.0
"stake_trade_citadel",1.0,1.0,0.0,1.0
"stake_trade_http",1.0,2.0,0.0,2.0
"stake_trade_reuters",1.0,1.0,0.0,1.0
"stakeholder_approach_false",1.0,1.0,0.0,1.0
"stakeholder_collaboration_begun",1.0,1.0,0.0,1.0
"stakeholders_counterfeit_conf",1.0,1.0,0.0,1.0
"stakeholders_work_bring",1.0,1.0,0.0,1.0
"stand_eb_live",1.0,1.0,0.0,1.0
"stand_solidarity_hiv",1.0,1.0,0.0,1.0
"standard_amp_http",1.0,1.0,0.0,1.0
"standard_amp_poor",1.0,1.0,0.0,1.0
"standard_bank_holder",1.0,1.0,0.0,1.0
"standard_chartered_metlife",1.0,1.0,0.0,1.0
"standard_chartered_says",1.0,1.0,0.0,1.0
"standard_life_tie",1.0,1.0,0.0,1.0
"standard_quality_amp",1.0,2.0,0.0,2.0
"standard_setting_prevent",1.0,1.0,0.0,1.0
"standard_stress_test",1.0,1.0,0.0,1.0
"standards_helps_economic",1.0,2.0,0.0,2.0
"standards_quality_false",1.0,1.0,0.0,1.0
"standards_rosenblatt_cmo",1.0,1.0,0.0,1.0
"standards_says_michael",1.0,1.0,0.0,1.0
"standing_ifrc_partnership",1.0,1.0,0.0,1.0
"stanley_bergman_issue",1.0,1.0,0.0,1.0
"stanley_global_healthcare",1.0,1.0,0.0,1.0
"stanley_nandra_president",1.0,2.0,0.0,2.0
"star_partner_nestlã",1.0,1.0,0.0,1.0
"star_partner_nestlé",1.0,1.0,0.0,1.0
"star_speaker_bdi",1.0,1.0,0.0,1.0
"star_trek_replicators",1.0,1.0,0.0,1.0
"starbucks_advance_ambition",1.0,1.0,0.0,1.0
"starbucks_announce_strategic",1.0,1.0,0.0,1.0
"stars_eyes_isle",1.0,1.0,0.0,1.0
"stars_http_co",1.0,2.0,0.0,2.0
"starsgirlittle_citivolunteers_http",1.0,1.0,0.0,1.0
"start_activity_learn",1.0,1.0,0.0,1.0
"start_child_life",1.0,2.0,0.0,2.0
"start_community_seedcamplive",1.0,1.0,0.0,1.0
"start_http_co",1.0,2.0,0.0,2.0
"start_major_recruitment",1.0,1.0,0.0,1.0
"start_managing_midlife",1.0,2.0,0.0,2.0
"start_smidge_tm",1.0,1.0,0.0,1.0
"start_take_action",1.0,1.0,0.0,1.0
"start_tm_pfizer",1.0,1.0,0.0,1.0
"start_ups_globally",1.0,1.0,0.0,1.0
"start_ups_http",1.0,2.0,0.0,2.0
"start_work_spitalfields",1.0,1.0,0.0,1.0
"started_career_http",1.0,1.0,0.0,1.0
"started_eating_false",1.0,1.0,0.0,1.0
"started_eating_golden",1.0,1.0,0.0,1.0
"started_follow_live",1.0,1.0,0.0,1.0
"started_join_audio",1.0,1.0,0.0,1.0
"started_nestlecsv_global",1.0,1.0,0.0,1.0
"starting_creating_shared",1.0,1.0,0.0,1.0
"starting_day_spooky",1.0,1.0,0.0,1.0
"starting_dialogue_http",1.0,1.0,0.0,1.0
"starting_health_wealth",1.0,2.0,0.0,2.0
"starting_ist_cet",1.0,1.0,0.0,1.0
"starting_panel_cmos",1.0,1.0,0.0,1.0
"starting_rd_panel",1.0,1.0,0.0,1.0
"starting_wef_panel",1.0,1.0,0.0,1.0
"starting_work_build",1.0,1.0,0.0,1.0
"startrek_become_reality",1.0,1.0,0.0,1.0
"startrek_healthcare_technologies",1.0,1.0,0.0,1.0
"startrek_teach_people",1.0,1.0,0.0,1.0
"starts_body_helps",1.0,2.0,0.0,2.0
"starts_healthier_lifestyle",1.0,1.0,0.0,1.0
"starts_healthier_lifestyleâ",1.0,1.0,0.0,1.0
"starts_top_nutrition",1.0,1.0,0.0,1.0
"startup_false_finalized",1.0,1.0,0.0,1.0
"startup_http_co",1.0,3.0,0.0,3.0
"startup_lessons_fast",1.0,1.0,0.0,1.0
"startup_life_turning",1.0,2.0,0.0,2.0
"startup_life_work",1.0,1.0,0.0,1.0
"startup_tip_bolster",1.0,2.0,0.0,2.0
"startup_tip_maximize",1.0,1.0,0.0,1.0
"startup_tip_productive",1.0,1.0,0.0,1.0
"startup_tip_œa",1.0,1.0,0.0,1.0
"startup_tips_ways",1.0,2.0,0.0,2.0
"startup_yec_false",1.0,1.0,0.0,1.0
"startups_hedge_funds",1.0,1.0,0.0,1.0
"startups_learn_http",1.0,1.0,0.0,1.0
"startups_nyctecheconomy_false",1.0,1.0,0.0,1.0
"startx_startxmed_support",1.0,1.0,0.0,1.0
"startxmed_support_digital",1.0,1.0,0.0,1.0
"stat_http_co",1.0,1.0,0.0,1.0
"stata_https_www",1.0,4.0,4.0,0.0
"stata_python_https",1.0,15.0,15.0,0.0
"stata_ruby_https",1.0,2.0,2.0,0.0
"state_art_research",1.0,1.0,0.0,1.0
"state_governments_http",1.0,1.0,0.0,1.0
"state_guernsey_finance",1.0,1.0,0.0,1.0
"state_health_http",1.0,1.0,0.0,1.0
"state_http_co",1.0,1.0,0.0,1.0
"state_model_college",1.0,1.0,0.0,1.0
"state_name_state",1.0,1.0,0.0,1.0
"state_owned_food",1.0,1.0,0.0,1.0
"state_refunded_shopperapp",1.0,1.0,0.0,1.0
"state_street_http",1.0,1.0,0.0,1.0
"state_trusted_judgments",1.0,1.0,0.0,1.0
"statedept_congratulations_false",1.0,1.0,0.0,1.0
"statement_barclays_ceo",1.0,1.0,0.0,1.0
"statement_citi_chairman",1.0,1.0,0.0,1.0
"statement_http_co",1.0,9.0,0.0,9.0
"statement_menopausal_hormone",1.0,1.0,0.0,1.0
"statement_nestle_nan",1.0,3.0,0.0,3.0
"statement_phrma_efpia",1.0,2.0,0.0,2.0
"statements_http_co",1.0,1.0,0.0,1.0
"states_get_cholesterol",1.0,1.0,0.0,1.0
"states_http_co",1.0,1.0,0.0,1.0
"states_inequality_inequality",1.0,1.0,0.0,1.0
"states_patent_amp",1.0,1.0,0.0,1.0
"states_thursday_http",1.0,1.0,0.0,1.0
"statesman_award_false",1.0,1.0,0.0,1.0
"statistic_software_required",1.0,1.0,1.0,0.0
"statistically_superior_enoxaparin",1.0,1.0,0.0,1.0
"statistician_florence_nightingale",1.0,2.0,0.0,2.0
"statistics_show_populations",1.0,1.0,0.0,1.0
"status_compared_amp",1.0,2.0,0.0,2.0
"status_population_focusing",1.0,2.0,0.0,2.0
"status_quo_http",1.0,1.0,0.0,1.0
"status_updates_nhf",1.0,2.0,0.0,2.0
"stay_course_http",1.0,1.0,0.0,1.0
"stay_fit_http",1.0,2.0,0.0,2.0
"stay_healthy_building",1.0,2.0,0.0,2.0
"stay_healthy_holiday",1.0,2.0,0.0,2.0
"stay_healthy_http",1.0,2.0,0.0,2.0
"stay_healthy_visit",1.0,1.0,0.0,1.0
"stay_intervention_treatment",1.0,1.0,0.0,1.0
"stay_invested_says",1.0,1.0,0.0,1.0
"stay_safe_holiday",1.0,1.0,0.0,1.0
"stay_track_http",1.0,1.0,0.0,1.0
"stay_tuned_congratulate",1.0,2.0,0.0,2.0
"stay_tuned_good",1.0,1.0,0.0,1.0
"stayhealthy_feel_stressed",1.0,1.0,0.0,1.0
"staying_healthy_bewell",1.0,2.0,0.0,2.0
"staying_hydrated_office",1.0,2.0,0.0,2.0
"staying_touch_consumers",1.0,2.0,0.0,2.0
"stc_cvhyqh_false",1.0,1.0,0.0,1.0
"stc_false_finalized",1.0,1.0,0.0,1.0
"steadfast_commitment_help",1.0,1.0,0.0,1.0
"steadily_lot_nins",1.0,1.0,0.0,1.0
"steep_decline_sales",1.0,1.0,0.0,1.0
"stem_topics_false",1.0,1.0,0.0,1.0
"stemgent_pfizer_announce",1.0,1.0,0.0,1.0
"stempel_reuters_http",1.0,1.0,0.0,1.0
"stemsummit_inspire_use",1.0,1.0,0.0,1.0
"step_end_week",1.0,1.0,0.0,1.0
"step_extending_boundaries",1.0,2.0,0.0,2.0
"step_forward_building",1.0,1.0,0.0,1.0
"step_private_client",1.0,1.0,0.0,1.0
"step_shoes_free",1.0,1.0,0.0,1.0
"step_stress_test",1.0,1.0,0.0,1.0
"step_student_awards",1.0,1.0,0.0,1.0
"stephaniemoret_hello_scope",1.0,1.0,0.0,1.0
"steps_clean_workspace",1.0,1.0,0.0,1.0
"steps_get_clutter",1.0,1.0,0.0,1.0
"steps_http_co",1.0,1.0,0.0,1.0
"steps_leaving_work",1.0,1.0,0.0,1.0
"steps_men_take",1.0,2.0,0.0,2.0
"steps_safe_walking",1.0,1.0,0.0,1.0
"steps_sources_chief",1.0,1.0,0.0,1.0
"steps_sources_http",1.0,2.0,0.0,2.0
"steps_take_prevent",1.0,1.0,0.0,1.0
"stepsociety_http_co",1.0,1.0,0.0,1.0
"sterling_monetary_framework",1.0,1.0,0.0,1.0
"steve_allen_pfizer",1.0,1.0,0.0,1.0
"steve_currall_leadership",1.0,1.0,0.0,1.0
"steve_jobs_become",1.0,1.0,0.0,1.0
"steven_heymsfield_chronic",1.0,2.0,0.0,2.0
"stewed_white_beans",1.0,2.0,0.0,2.0
"stg_impx_false",1.0,1.0,0.0,1.0
"stick_equities_particularly",1.0,1.0,0.0,1.0
"sticking_thumb_ride",1.0,2.0,0.0,2.0
"stimulate_people_adopt",1.0,1.0,0.0,1.0
"stimulates_woman_empowerment",1.0,1.0,0.0,1.0
"stirred_government_bonds",1.0,1.0,0.0,1.0
"stock_equal_weight",1.0,1.0,0.0,1.0
"stock_exchange_charities",1.0,1.0,0.0,1.0
"stock_falls_pct",1.0,1.0,0.0,1.0
"stock_feb_http",1.0,1.0,0.0,1.0
"stock_hits_week",1.0,1.0,0.0,1.0
"stock_http_co",1.0,2.0,0.0,2.0
"stock_longer_pay",1.0,1.0,0.0,1.0
"stock_price_put",1.0,1.0,0.0,1.0
"stock_work_weather",1.0,1.0,0.0,1.0
"stockbrokers_clients_saturday",1.0,1.0,0.0,1.0
"stockholm_industry_water",1.0,3.0,0.0,3.0
"stocks_asia_fairly",1.0,1.0,0.0,1.0
